t	v
64.3	-65.0246
64.4	-65.0246
64.5	-65.0246
64.6	-65.0246
64.7	-65.0246
64.8	-65.0246
64.9	-65.0246
65	-65.0246
65.1	-65.0246
65.2	-65.0246
65.3	-65.0246
65.4	-65.0246
65.5	-65.0246
65.6	-65.0246
65.7	-65.0246
65.8	-65.0246
65.9	-65.0246
66	-65.0246
66.1	-65.0246
66.2	-65.0246
66.3	-65.0246
66.4	-65.0246
66.5	-65.0246
66.6	-65.0246
66.7	-65.0246
66.8	-65.0246
66.9	-65.0246
67	-65.0246
67.1	-65.0246
67.2	-65.0246
67.3	-65.0246
67.4	-65.0246
67.5	-65.0246
67.6	-65.0246
67.7	-65.0246
67.8	-65.0246
67.9	-65.0246
68	-65.0246
68.1	-65.0246
68.2	-65.0246
68.3	-65.0246
68.4	-65.0246
68.5	-65.0246
68.6	-65.0246
68.7	-65.0246
68.8	-65.0246
68.9	-65.0246
69	-65.0246
69.1	-65.0246
69.2	-65.0246
69.3	-65.0246
69.4	-65.0246
69.5	-65.0246
69.6	-65.0246
69.7	-65.0246
69.8	-65.0246
69.9	-65.0246
70	-65.0246
70.1	-65.0246
70.2	-65.0246
70.3	-65.0246
70.4	-65.0246
70.5	-65.0246
70.6	-65.0246
70.7	-65.0246
70.8	-65.0246
70.9	-65.0246
71	-65.0246
71.1	-65.0246
71.2	-65.0246
71.3	-65.0246
71.4	-65.0246
71.5	-65.0246
71.6	-65.0246
71.7	-65.0246
71.8	-65.0246
71.9	-65.0246
72	-65.0246
72.1	-65.0246
72.2	-65.0246
72.3	-65.0246
72.4	-65.0246
72.5	-65.0246
72.6	-65.0246
72.7	-65.0246
72.8	-65.0246
72.9	-65.0246
73	-65.0246
73.1	-65.0246
73.2	-65.0246
73.3	-65.0246
73.4	-65.0246
73.5	-65.0246
73.6	-65.0246
73.7	-65.0246
73.8	-65.0246
73.9	-65.0246
74	-65.0246
74.1	-65.0246
74.2	-65.0246
74.3	-65.0246
74.4	-65.0246
74.5	-65.0246
74.6	-65.0246
74.7	-65.0246
74.8	-65.0246
74.9	-65.0246
75	-65.0246
75.1	-65.0246
75.2	-65.0246
75.3	-65.0246
75.4	-65.0246
75.5	-65.0246
75.6	-65.0246
75.7	-65.0246
75.8	-65.0246
75.9	-65.0246
76	-65.0246
76.1	-65.0246
76.2	-65.0246
76.3	-65.0246
76.4	-65.0246
76.5	-65.0246
76.6	-65.0246
76.7	-65.0246
76.8	-65.0246
76.9	-65.0246
77	-65.0246
77.1	-65.0246
77.2	-65.0246
77.3	-65.0246
77.4	-65.0246
77.5	-65.0246
77.6	-65.0246
77.7	-65.0246
77.8	-65.0246
77.9	-65.0246
78	-65.0246
78.1	-65.0246
78.2	-65.0246
78.3	-65.0246
78.4	-65.0246
78.5	-65.0246
78.6	-65.0246
78.7	-65.0246
78.8	-65.0246
78.9	-65.0246
79	-65.0246
79.1	-65.0246
79.2	-65.0246
79.3	-65.0246
79.4	-65.0246
79.5	-65.0246
79.6	-65.0246
79.7	-65.0246
79.8	-65.0246
79.9	-65.0246
80	-65.0246
80.1	-65.0246
80.2	-65.0246
80.3	-65.0246
80.4	-65.0246
80.5	-65.0246
80.6	-65.0246
80.7	-65.0246
80.8	-65.0246
80.9	-65.0246
81	-65.0246
81.1	-65.0246
81.2	-65.0246
81.3	-65.0246
81.4	-65.0246
81.5	-65.0246
81.6	-65.0246
81.7	-65.0246
81.8	-65.0246
81.9	-65.0246
82	-65.0246
82.1	-65.0246
82.2	-65.0246
82.3	-65.0246
82.4	-65.0246
82.5	-65.0246
82.6	-65.0246
82.7	-65.0246
82.8	-65.0246
82.9	-65.0246
83	-65.0246
83.1	-65.0246
83.2	-65.0246
83.3	-65.0246
83.4	-65.0246
83.5	-65.0246
83.6	-65.0246
83.7	-65.0246
83.8	-65.0246
83.9	-65.0246
84	-65.0246
84.1	-65.0246
84.2	-65.0246
84.3	-65.0246
84.4	-65.0246
84.5	-65.0246
84.6	-65.0246
84.7	-65.0246
84.8	-65.0246
84.9	-65.0246
85	-65.0246
85.1	-65.0246
85.2	-65.0246
85.3	-65.0246
85.4	-65.0246
85.5	-65.0246
85.6	-65.0246
85.7	-65.0246
85.8	-65.0246
85.9	-65.0246
86	-65.0246
86.1	-65.0246
86.2	-65.0246
86.3	-65.0246
86.4	-65.0246
86.5	-65.0246
86.6	-65.0246
86.7	-65.0246
86.8	-65.0246
86.9	-65.0246
87	-65.0246
87.1	-65.0246
87.2	-65.0246
87.3	-65.0246
87.4	-65.0246
87.5	-65.0246
87.6	-65.0246
87.7	-65.0246
87.8	-65.0246
